NC_genome COG Start End Ui
NC_012622 COG1120 1552408 1553067 6
NC_012622 COG0609 1553045 1554031 9
NC_012622 COG0614 1554032 1554988 8
NC_012622 COG0805 1555122 1556006 11
NC_012622 COG1826 1555990 1556307 3
NC_012622 COG1826 1556344 1556682 3
NC_012622 COG0637 1556705 1557337 5
NC_012622 COG1243 1557414 1558835 12
NC_012622 COG2226 1558819 1559367 5
NC_012622 COG0312 1559400 1560542 11
NC_012622 COG1032 1560670 1562295 20
NC_012622 COG3372 1562282 1563739 18
NC_012622 COG1061 1563726 1565060 11
NC_012622 COG1062 1565116 1566231 16
NC_012622 COG3276 1566560 1567465 15
NC_012622 COG0433 1567745 1569493 10
NC_012622 COG1992 1570168 1571112 13
NC_012622 COG2409 1571084 1573597 17
NC_012622 COG1994 1574429 1575031 5
NC_012622 COG0705 1575031 1575615 4
NC_012622 COG1936 1575779 1576342 2
NC_012622 COG0489 1576343 1577233 11
NC_012622 COG3355 1577544 1577894 1
NC_012622 COG0212 1577865 1578590 6
NC_012622 COG1280 1578580 1579140 4
NC_012622 COG1801 1579149 1579871 6
NC_012622 COG2390 1579927 1580379 6
NC_012622 COG0180 1580348 1581508 13
NC_012622 COG5491 1581547 1582308 6
NC_012622 COG2872 1582535 1583245 8
NC_012622 COG2246 1583284 1583721 4
NC_012622 COG0079 1583701 1584699 4
NC_012622 COG3413 1584696 1585280 5
NC_012622 COG4342 1585890 1586618 10
NC_012622 COG0864 1596000 1596194 1
NC_012622 COG0864 1596936 1597103 1
NC_012622 COG1405 1599107 1600036 9
NC_012622 COG0023 1600026 1600328 3
NC_012622 COG1996 1600424 1600570 4
NC_012622 COG0010 1600557 1601450 9
NC_012622 COG0423 1601503 1603227 17
NC_012622 COG1676 1604645 1605193 6
NC_012622 COG0163 1605664 1606281 2
NC_012622 COG1635 1606511 1607314 13
NC_012622 COG2004 1607381 1607743 4
NC_012622 COG1998 1607721 1607912 1
NC_012622 COG0533 1607916 1608911 14
NC_012622 COG3642 1608872 1609570 9
NC_012622 COG0127 1609530 1610108 4
NC_012622 COG0667 1610131 1611111 16
NC_012622 COG1527 1611478 1612458 6
NC_012622 COG2519 1612812 1613633 4
NC_012622 COG3609 1613683 1613835 2
NC_012622 COG1378 1613879 1614610 15
NC_012622 COG4901 1614659 1614991 3
NC_012622 COG0388 1614995 1615864 6
NC_012622 COG1110 1615882 1619601 34
NC_012622 COG0464 1619625 1621904 22
NC_012622 COG3635 1621901 1623145 9
NC_012622 COG1909 1623230 1623766 7
NC_012622 COG2093 1623739 1623939 2
NC_012622 COG1095 1623946 1624488 3
NC_012622 COG1412 1624492 1624914 4
NC_012622 COG5257 1624893 1626152 11
NC_012622 COG2125 1626149 1626793 1
NC_012622 COG2138 1626871 1627257 4
NC_012622 COG0184 1627254 1627712 6
NC_012622 COG0620 1627736 1628734 12
NC_012622 COG0620 1628727 1629713 9
NC_012622 COG0592 1629716 1630495 6
NC_012622 COG1797 1630558 1631862 13
NC_012622 COG4920 1631834 1632592 5
NC_012622 COG0108 1632721 1633380 7
NC_012622 COG1731 1633377 1633844 2
NC_012622 COG0054 1633825 1634289 4
NC_012622 COG2429 1634286 1634984 5
NC_012622 COG0402 1634957 1636096 11
NC_012622 COG0592 1636063 1636812 13
NC_012622 COG0433 1637132 1638850 16
NC_012622 COG1201 1638890 1641628 32
NC_012622 COG2163 1641670 1641960 1
NC_012622 COG0130 1641966 1643008 9
NC_012622 COG2813 1642998 1643558 4
NC_012622 COG1444 1643719 1645950 33
NC_012622 COG0438 1651626 1652858 11
NC_012622 COG1709 1653089 1653814 7
NC_012622 COG1308 1653780 1654130 4
NC_012622 COG1236 1653898 1655457 22
NC_012622 COG0441 1655480 1656640 9
NC_012622 COG1577 1656838 1657782 14
NC_012622 COG0449 1657823 1659598 16
NC_012622 COG1208 1659601 1660683 9
NC_012622 COG2423 1662390 1663319 6
NC_012622 COG2096 1663303 1663821 5
NC_012622 COG0475 1663834 1665351 12
NC_012622 COG4974 1665421 1666296 8
NC_012622 COG0535 1666267 1667235 10
NC_012622 COG0663 1667232 1667741 3
NC_012622 COG0144 1667753 1668772 7
NC_012622 COG1907 1668781 1669659 8
NC_012622 COG0318 1669678 1671060 5
NC_012622 COG3118 1671047 1671448 3
NC_012622 COG3839 1671445 1672053 4
NC_012622 COG0174 1672176 1673591 14
NC_012622 COG3888 1673588 1674487 10
NC_012622 COG0302 1674513 1675139 8
NC_012622 COG0006 1675193 1676251 15
NC_012622 COG2896 1676248 1677174 8
NC_012622 COG3642 1677381 1678037 9
NC_012622 COG0031 1678205 1679098 4
NC_012622 COG2044 1679367 1679768 5
NC_012622 COG2848 1679812 1680807 11
NC_012622 COG0704 1680869 1681924 14
NC_012622 COG1488 1681921 1683084 10
NC_012622 COG2238 1683155 1683619 7
NC_012622 COG2118 1683632 1683988 1
NC_012622 COG2167 1683985 1684140 0
NC_012622 COG2097 1684144 1684410 1
NC_012622 COG1976 1684407 1685078 5
NC_012622 COG2157 1685080 1685340 7
NC_012622 COG1730 1685347 1685790 7
NC_012622 COG0552 1686237 1686863 5
NC_012622 COG0250 1687088 1687546 2
NC_012622 COG0080 1687552 1688064 5
NC_012622 COG0081 1688066 1688722 4
NC_012622 COG0244 1688719 1689735 5
NC_012622 COG2058 1689782 1690102 3
NC_012622 COG0013 1690323 1693025 28
NC_012622 COG2454 1693035 1693676 4
NC_012622 COG0301 1697801 1698922 13
NC_012622 COG1260 1699031 1700065 12
NC_012622 COG1007 1700058 1701452 17
NC_012622 COG1009 1701452 1704838 41
NC_012622 COG0839 1705130 1705633 7
NC_012622 COG1143 1705614 1706117 4
NC_012622 COG1005 1706105 1707163 8
NC_012622 COG0649 1707163 1708395 15
NC_012622 COG0852 1708373 1708867 5
NC_012622 COG0838 1708864 1709253 1
NC_012622 COG1351 1709333 1710115 6
NC_012622 COG4847 1710242 1710544 2
NC_012622 COG1331 1710615 1711796 11
NC_012622 COG2014 1711783 1712487 6
NC_012622 COG1208 1712499 1713584 5
NC_012622 COG0605 1713618 1714253 11
NC_012622 COG0425 1716230 1716448 1
NC_012622 COG5494 1716513 1717307 8
NC_012622 COG1199 1717315 1718967 19
NC_012622 COG2146 1719480 1719833 2
NC_012622 COG0710 1719794 1720456 8
NC_012622 COG0128 1720453 1721697 10
NC_012622 COG1685 1721666 1722472 12
NC_012622 COG0082 1722442 1723617 13
NC_012622 COG0169 1723595 1724404 9
NC_012622 COG0337 1724389 1725453 12
NC_012622 COG2876 1725450 1726445 9
NC_012622 COG0287 1726447 1727487 12
NC_012622 COG3958 1727488 1728429 12
NC_012622 COG3959 1728398 1729243 13
NC_012622 COG0476 1729125 1730168 7
NC_012622 COG0608 1731037 1732116 6
NC_012622 COG0197 1732372 1732908 7
NC_012622 COG0411 1732905 1733906 8
NC_012622 COG1096 1733912 1734481 5
NC_012622 COG1761 1734471 1734749 1
NC_012622 COG1594 1735037 1735372 4
NC_012622 COG2814 1735577 1736932 14
NC_012622 COG1245 1737591 1739399 18
NC_012622 COG1980 1739431 1740579 5
NC_012622 COG1383 1740590 1740829 1
NC_012622 COG5131 1740831 1741082 1
NC_012622 COG0433 1741510 1743135 16
NC_012622 COG0459 1743132 1744790 18
NC_012622 COG1405 1744846 1745358 9
NC_012622 COG1676 1745359 1745781 4
NC_012622 COG0124 1745788 1747068 10
NC_012622 COG0638 1747104 1747694 6
NC_012622 COG1958 1748136 1748576 3
NC_012622 COG0343 1748573 1750081 11
NC_012622 COG1938 1750049 1750771 6
NC_012622 COG1370 1750768 1751172 5
NC_012622 COG1222 1751276 1752457 10
NC_012622 COG1813 1752530 1753024 8
NC_012622 COG2262 1753021 1754091 13
NC_012622 COG1303 1754088 1754624 5
NC_012622 COG1675 1754617 1755153 4
NC_012622 COG0270 1755131 1756108 7
NC_012622 COG4080 1756080 1756544 2
NC_012622 COG5431 1756899 1757261 6
NC_012622 COG4888 1757417 1757740 3
NC_012622 COG1646 1757670 1758437 8
NC_012622 COG1522 1759266 1759517 5
NC_012622 COG1571 1759514 1760845 13
NC_012622 COG1474 1761232 1762425 5
NC_012622 COG1628 1762406 1762945 9
NC_012622 COG1056 1762953 1763381 6
NC_012622 COG1912 1763426 1764262 5
NC_012622 COG1437 1764225 1764785 5
NC_012622 COG0144 1764795 1765814 8
NC_012622 COG0468 1766398 1767372 8
NC_012622 COG0537 1767388 1767927 3
NC_012622 COG1171 1767951 1769168 20
NC_012622 COG0077 1769198 1770007 8
NC_012622 COG1522 1769984 1770967 10
NC_012622 COG2509 1770994 1772403 9
NC_012622 COG0104 1772404 1773411 16
NC_012622 COG1759 1773536 1774585 11
NC_012622 COG1759 1774586 1775656 14
NC_012622 COG0015 1775604 1777010 13
NC_012622 COG0611 1777227 1778177 11
NC_012622 COG1964 1778239 1779987 16
NC_012622 COG0491 1780209 1780751 5
NC_012622 COG0503 1780748 1781488 6
NC_012622 COG0064 1781490 1782917 8
NC_012622 COG0035 1782924 1783574 7
NC_012622 COG2053 1783584 1783880 3
NC_012622 COG2075 1783905 1784090 1
NC_012622 COG0105 1784094 1784510 2
NC_012622 COG0532 1784499 1786301 14
NC_012622 COG2012 1786685 1786939 6
NC_012622 COG0085 1786936 1790331 32
NC_012622 COG0086 1790324 1792966 34
NC_012622 COG0086 1792963 1794141 6
NC_012622 COG1911 1794148 1794465 3
NC_012622 COG0195 1794607 1794903 6
NC_012622 COG0048 1794908 1795360 5
NC_012622 COG1259 1795434 1795910 4
NC_012622 COG0049 1795989 1796570 8
NC_012622 COG5256 1796616 1797923 11
NC_012622 COG0051 1797950 1798258 3
NC_012622 COG2441 1800033 1800941 14
NC_012622 COG1665 1800905 1801804 13
NC_012622 COG1767 1801776 1802663 10
NC_012622 COG2129 1802614 1803120 3
NC_012622 COG0456 1803101 1803646 3
NC_012622 COG0452 1803637 1804878 13
NC_012622 COG3385 1809219 1809569 1
NC_012622 COG1373 1811900 1813045 8
NC_012622 COG3385 1814390 1815109 5
NC_012622 COG3547 1818743 1819276 10
NC_012622 COG3547 1819316 1819816 4
NC_012622 COG1088 1820644 1821024 2
NC_012622 COG1401 1826017 1827582 12
NC_012622 COG1489 1827830 1828441 8
NC_012622 COG3415 1829443 1829769 3
NC_012622 COG4186 1829847 1831007 21
NC_012622 COG3677 1831744 1832478 6
NC_012622 COG1109 1838599 1839966 11
NC_012622 COG2835 1839978 1840352 5
NC_012622 COG4755 1840395 1840814 5
NC_012622 COG0269 1841315 1841992 7
NC_012622 COG0504 1842083 1843690 18
NC_012622 COG4189 1843658 1843957 2
NC_012622 COG1958 1844064 1844327 1
NC_012622 COG1812 1844363 1845577 11
NC_012622 COG2433 1845551 1847392 15
NC_012622 COG0478 1847389 1848252 9
NC_012622 COG1293 1848272 1850101 19
NC_012622 COG1656 1850319 1850891 4
NC_012622 COG2078 1850818 1851501 13
NC_012622 COG3634 1851694 1852395 7
NC_012622 COG0717 1853083 1853727 7
NC_012622 COG1793 1853803 1855608 19
NC_012622 COG1236 1855640 1856626 8
NC_012622 COG0665 1856628 1857746 6
NC_012622 COG3379 1859149 1860795 20
NC_012622 COG1587 1861046 1861750 5
NC_012622 COG0181 1861731 1862612 7
NC_012622 COG0001 1862609 1863889 9
NC_012622 COG0113 1863862 1864872 12
NC_012622 COG0373 1864802 1866082 16
NC_012622 COG1648 1866072 1866716 9
NC_012622 COG0258 1866763 1867671 12
NC_012622 COG0464 1868051 1870360 28
NC_012622 COG2092 1870425 1870700 2
NC_012622 COG2888 1870714 1870911 4
NC_012622 COG1990 1870979 1871341 2
NC_012622 COG0585 1871338 1872471 19
NC_012622 COG0017 1872475 1873764 12
NC_012622 COG0195 1873766 1874278 3
NC_012622 COG1552 1874341 1874511 5
NC_012622 COG4914 1874527 1875087 6
NC_012622 COG0028 1875293 1876924 17
NC_012622 COG1122 1878092 1879216 7
NC_012622 COG3547 1880412 1880762 6
NC_012622 COG0451 1881141 1882079 9
NC_012622 COG1400 1882125 1882433 1
NC_012622 COG2007 1882414 1882815 1
NC_012622 COG0020 1882859 1883647 11
NC_012622 COG0624 1883632 1884672 7
NC_012622 COG4992 1884620 1885786 14
NC_012622 COG0189 1885783 1886634 9
NC_012622 COG1522 1886868 1887296 5
NC_012622 COG0548 1887289 1888083 5
NC_012622 COG0002 1888085 1889143 6
NC_012622 COG0433 1889605 1891407 17
NC_012622 COG0794 1891448 1892077 5
NC_012622 COG3547 1892245 1892787 6
NC_012622 COG0524 1893928 1894701 9
NC_012622 COG1055 1896213 1897448 7
NC_012622 COG2073 1899033 1900034 7
NC_012622 COG0614 1900066 1900881 11
NC_012622 COG0119 1901381 1903042 13
NC_012622 COG0382 1903039 1903947 10
NC_012622 COG1252 1904064 1904966 5
NC_012622 COG0144 1905973 1907079 10
NC_012622 COG0630 1909227 1910648 12
NC_012622 COG0177 1913365 1914066 5
NC_012622 COG1475 1914035 1914595 4
NC_012622 COG1215 1914588 1915961 5
NC_012622 COG1201 1916003 1918630 22
NC_012622 COG2524 1918885 1919787 5
NC_012622 COG4879 1919829 1920524 5
NC_012622 COG0604 1921385 1922248 10
NC_012622 COG1167 1922241 1923446 11
NC_012622 COG1058 1923488 1924279 4
NC_012622 COG0596 1924260 1925030 6
NC_012622 COG0072 1925039 1926676 21
NC_012622 COG0016 1926682 1928079 10
NC_012622 COG2220 1928085 1928768 5
NC_012622 COG0024 1928822 1929727 13
NC_012622 COG4046 1929907 1930902 11
NC_012622 COG1078 1931290 1932489 11
NC_012622 COG0561 1932486 1933172 4
NC_012622 COG0008 1933159 1934886 16
NC_012622 COG1358 1935278 1935661 7
NC_012622 COG1190 1935921 1937399 15
NC_012622 COG0750 1937380 1938534 15
NC_012622 COG2413 1938508 1939164 9
NC_012622 COG4353 1939157 1939735 8
NC_012622 COG2108 1939683 1940735 12
NC_012622 COG1537 1940706 1941740 15
NC_012622 COG0456 1941759 1942214 4
NC_012622 COG0417 1942266 1944557 22
NC_012622 COG0358 1944544 1945752 13
NC_012622 COG0162 1945772 1946857 8
NC_012622 COG1973 1947462 1948739 10
NC_012622 COG0099 1948760 1949260 1
NC_012622 COG0522 1949271 1949816 5
NC_012622 COG0100 1949800 1950198 5
NC_012622 COG0202 1950210 1951007 9
NC_012622 COG1727 1951004 1951363 5
NC_012622 COG0102 1951360 1951809 5
NC_012622 COG0103 1951806 1952219 3
NC_012622 COG1644 1952226 1952426 2
NC_012622 COG0052 1952430 1953119 5
NC_012622 COG1355 1953116 1953970 9
NC_012622 COG1608 1954571 1955290 5
NC_012622 COG1304 1955283 1956389 12
NC_012622 COG0142 1956391 1957386 12
NC_012622 COG0472 1957387 1958355 13
NC_012622 COG4089 1961484 1962212 3
NC_012622 COG2266 1962209 1962703 3
NC_012622 COG0309 1962669 1963625 14
NC_012622 COG1131 1963654 1964394 17
NC_012622 COG1682 1964387 1965388 8
NC_012622 COG1024 1965385 1966134 3
NC_012622 COG1695 1966168 1966563 6
NC_012622 COG3355 1966630 1967019 6
NC_012622 COG2002 1967268 1967432 2
NC_012622 COG0084 1967465 1968211 5
NC_012622 COG0843 1969739 1971508 18
NC_012622 COG1992 1972064 1972660 7
NC_012622 COG1695 1972643 1973089 6
NC_012622 COG1192 1977204 1977866 8
NC_012622 COG0388 1979408 1980124 12
NC_012622 COG3448 1980121 1981263 9
NC_012622 COG0123 1981311 1982366 7
NC_012622 COG0027 1982355 1983548 16
NC_012622 COG0665 1986004 1987035 10
NC_012622 COG1665 1987056 1987871 4
NC_012622 COG0521 1987886 1988422 7
NC_012622 COG1139 1988409 1990268 17
NC_012622 COG1205 1990261 1992486 14
NC_012622 COG0603 1992761 1994155 13
NC_012622 COG0730 1994193 1995053 9
NC_012622 COG4272 1995043 1995426 2
NC_012622 COG2860 1996313 1996930 9
NC_012622 COG1361 1997415 2000393 28
NC_012622 COG0006 2000463 2001518 12
NC_012622 COG0123 2001560 2002543 8
NC_012622 COG0675 2002546 2003394 8
NC_012622 COG0121 2003436 2004158 5
NC_012622 COG1234 2004151 2004837 3
NC_012622 COG0524 2004928 2005809 6
NC_012622 COG0351 2005806 2007008 16
NC_012622 COG1468 2007040 2007648 9
NC_012622 COG1215 2007645 2008826 13
NC_012622 COG2248 2009204 2010130 10
NC_012622 COG1814 2010127 2010912 9
NC_012622 COG4754 2010917 2011387 5
NC_012622 COG1167 2012216 2013358 13
NC_012622 COG2423 2013331 2014287 4
NC_012622 COG1321 2014348 2014668 0
NC_012622 COG0463 2014646 2015347 4
NC_012622 COG0098 2015340 2015798 2
NC_012622 COG1529 2015802 2017934 21
NC_012622 COG0501 2017943 2018491 6
NC_012622 COG1063 2018533 2019570 13
NC_012622 COG1270 2019499 2020416 11
NC_012622 COG0368 2020389 2021150 2
NC_012622 COG1492 2021186 2022583 17
NC_012622 COG0519 2022601 2023704 7
NC_012622 COG0501 2023705 2024685 13
NC_012622 COG2905 2024793 2025182 1
NC_012622 COG1830 2026750 2027568 7
NC_012622 COG4346 2027579 2028697 11
NC_012622 COG0531 2028756 2030096 15
NC_012622 COG1209 2030141 2030902 11
NC_012622 COG2971 2030919 2031815 11
NC_012622 COG0405 2032012 2033451 12
NC_012622 COG1694 2033845 2034090 4
NC_012622 COG1444 2034094 2036406 21
NC_012622 COG0160 2037724 2038980 9
NC_012622 COG0028 2039118 2040749 12
NC_012622 COG0656 2040752 2041552 4
NC_012622 COG0515 2041698 2043707 18
NC_012622 COG0251 2043930 2044310 4
NC_012622 COG2524 2044335 2045168 8
NC_012622 COG1063 2045519 2046601 14
NC_012622 COG0365 2046590 2048548 22
NC_012622 COG0038 2048699 2050447 21
NC_012622 COG2041 2050497 2051096 4
NC_012622 COG3431 2051447 2051833 2
NC_012622 COG4948 2051870 2053057 15
NC_012622 COG0329 2053060 2053944 7
NC_012622 COG0524 2053954 2054895 7
NC_012622 COG1012 2054934 2056463 25
NC_012622 COG0530 2056512 2057450 9
NC_012622 COG0243 2057539 2059281 14
NC_012622 COG3677 2059593 2060327 9
NC_012622 COG2345 2061155 2061952 11
NC_012622 COG0531 2063365 2064912 13
NC_012622 COG4742 2065121 2065492 3
NC_012622 COG1052 2065546 2066448 7
NC_012622 COG5440 2066441 2066932 6
NC_012622 COG0531 2067483 2068883 14
NC_012622 COG0589 2068982 2069374 6
NC_012622 COG0515 2069391 2071298 14
NC_012622 COG2814 2072644 2074059 16
NC_012622 COG1848 2077836 2078030 2
NC_012622 COG3415 2080062 2080421 5
NC_012622 COG1848 2081143 2081619 3
NC_012622 COG2002 2081582 2081881 2
NC_012622 COG1733 2084340 2084708 4
NC_012622 COG2905 2086287 2086682 5
NC_012622 COG1720 2086737 2087144 3
NC_012622 COG1131 2087157 2087984 9
NC_012622 COG1051 2088955 2089434 3
NC_012622 COG0277 2091073 2092176 12
NC_012622 COG0277 2092249 2093652 23
NC_012622 COG0247 2093649 2094683 11
NC_012622 COG0095 2094669 2095457 9
NC_012622 COG0320 2095429 2096295 10
NC_012622 COG0508 2096299 2096544 4
NC_012622 COG0095 2096372 2097325 4
NC_012622 COG0655 2097322 2097915 6
NC_012622 COG3385 2099366 2100340 4
NC_012622 COG0675 2100416 2101249 8
NC_012622 COG3677 2102132 2102866 9
NC_012622 COG1252 2103303 2104325 9
NC_012622 COG2223 2104469 2105722 8
NC_012622 COG1960 2106616 2107785 9
NC_012622 COG1804 2107772 2108896 9
NC_012622 COG2814 2108998 2110344 11
NC_012622 COG2030 2115923 2116408 6
NC_012622 COG3547 2116762 2117835 13
NC_012622 COG0675 2118838 2119044 2
NC_012622 COG0491 2119399 2120028 6
NC_012622 COG0247 2120092 2120991 11
NC_012622 COG1139 2120984 2122135 13
NC_012622 COG2814 2122161 2123678 17
NC_012622 COG3345 2123742 2125685 15
NC_012622 COG1078 2125760 2126983 10
NC_012622 COG4948 2127077 2128198 14
NC_012622 COG2270 2131166 2132617 8
NC_012622 COG3970 2132640 2133536 12
NC_012622 COG1012 2133610 2135046 10
NC_012622 COG3677 2135103 2135837 4
NC_012622 COG0596 2135933 2136844 13
NC_012622 COG1028 2138056 2138814 5
NC_012622 COG0183 2138811 2139968 12
NC_012622 COG1545 2139965 2140315 1
NC_012622 COG3371 2140689 2141213 5
NC_012622 COG0805 2141925 2142338 5
NC_012622 COG3385 2142558 2143607 10
NC_012622 COG1826 2144021 2144296 2
NC_012622 COG0129 2144517 2146193 12
NC_012622 COG2317 2146224 2147627 12
NC_012622 COG2512 2148320 2149105 9
NC_012622 COG3413 2152963 2153625 8
NC_012622 COG1131 2155627 2156340 5
NC_012622 COG2259 2157307 2157843 4
NC_012622 COG3391 2158750 2159970 8
NC_012622 COG0425 2160785 2161759 8
NC_012622 COG0425 2162060 2162308 2
NC_012622 COG2391 2162312 2163541 16
NC_012622 COG2044 2163816 2164178 4
NC_012622 COG1131 2164213 2165088 13
NC_012622 COG3413 2166076 2166741 4
NC_012622 COG2271 2166860 2168131 15
NC_012622 COG3547 2168640 2168999 2
NC_012622 COG0428 2171321 2172082 6
NC_012622 COG0329 2172120 2173028 8
NC_012622 COG1878 2173002 2173733 8
NC_012622 COG0318 2175387 2176928 14
NC_012622 COG3328 2177269 2178513 13
NC_012622 COG1957 2180012 2180275 2
NC_012622 COG3413 2180277 2180957 7
NC_012622 COG3669 2181119 2182606 20
NC_012622 COG0747 2183430 2184737 8
NC_012622 COG2755 2184935 2185540 5
NC_012622 COG1501 2185988 2188069 26
NC_012622 COG1082 2188061 2188759 7
NC_012622 COG0673 2188941 2190056 15
NC_012622 COG0601 2190515 2191627 9
NC_012622 COG1173 2191629 2192600 7
NC_012622 COG0444 2192597 2193592 6
NC_012622 COG1123 2193640 2194443 9
NC_012622 COG0747 2194599 2196761 26
NC_012622 COG1063 2196796 2197902 6
NC_012622 COG3386 2197953 2198213 5
NC_012622 COG2452 2198380 2199021 6
NC_012622 COG0675 2198993 2200225 13
NC_012622 COG3386 2200198 2200749 3
NC_012622 COG4354 2200926 2203382 18
NC_012622 COG4697 2204574 2204855 2
